  TWO_WAY_ENTER,14,14,15,14,15,18,15,16,17,17,17,17,16,19,19,15,15,20,19,17,20,17,16,23,19,22,20,20,20,20,20,21,20,19,19,20,21,24,22,23,49,49,49,47,46,45,45,46,44,44
  TWO_WAY_EXIT,10,11,15,17,20,21,24,25,27,26,29,31,34,36,39,37,37,40,44,41,50,45,53,50,50,54,58,54,64,61,69,67,64,63,73,68,76,73,72,82,81,77,86,84,89,94,99,105
  TWO_WAY_COLLISIONS,125.200,125.200,125.200,125.200,125.200,125.200,125.200,125.200,125.200,75.175,75.175,75.175,75.175,225.200,225.200,125.50,125.50,125.50,125.50,125.50,125.50,75.200,75.200,75.200,75.200,250.200,125.75,125.75,125.75,125.75,225.75,225.75,225.75,225.75,225.75,225.75,225.75,225.75,225.75,225.75,225.175,225.175,225.175,225.175,225.175,225.175,225.175,225.175,225.175,225.175,225.175,225.175,225.175,125.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,200.175,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,50.75,75.50,100.50,100.50,100.50,175.50,175.50,25.100,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,250.75,250.75,250.75,250.75,175.200,175.200,175.200,175.200,175.200,175.200,175.200,175.200,175.200,175.200,175.200,175.200,175.200,275.200,275.200,25.125,25.125,425.175,250.175,250.175,250.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,275.175,275.175,275.175,275.175,50.200,175.175,175.175,175.175,175.175,175.175,175.175,175.175,175.175,175.175,175.175,175.175,175.175,175.175,175.175,175.175,200.200,200.200,200.200,200.200,75.75,75.75,50.150,200.150,200.125,200.125,200.125,200.125,200.125,50.175,50.175,50.175,50.175,50.175,50.175,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,150.200,150.200,150.200,150.200,150.200,150.200,150.200,150.200,150.200,150.200,150.200,150.200,50.100,50.100,50.100,200.75,200.75,200.75,200.75,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50
  ONE_WAY_SAME_SIDE_ENTER,11,13,13,14,14,15,14,15,15,15,15,16,15,17,18,19,19,20,20,21,21,21,22,20,22,23,23,22,22,22,22,23,23,23,23,23,24,24,24,24,22,25,25,25,25,26,25,25,25,25
  ONE_WAY_SAME_SIDE_EXIT,10,12,15,14,16,16,19,20,19,25,22,24,27,30,30,33,36,39,41,40,39,44,44,43,45,50,48,55,56,55,53,51,54,56,53,57,56,56,60,62,60,66,65,71,69,75,76
  ONE_WAY_SAME_SIDE_COLLISIONS,175.200,175.200,175.200,75.175,75.175,75.175,75.175,200.25,225.200,225.200,225.200,125.50,125.50,125.50,125.50,125.50,125.50,125.50,125.50,125.50,125.50,125.50,150.200,150.200,150.200,150.200,150.200,150.200,150.200,250.200,250.200,75.200,75.200,250.175,250.175,225.175,225.175,225.175,225.175,125.175,125.175,125.175,125.175,125.175,125.175,125.175,125.175,125.175,125.175,125.175,50.200,175.175,175.175,175.175,175.175,175.175,175.175,175.175,25.150,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,200.50,50.150,50.150,50.150,25.125,25.125,25.125,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,175.50,200.175,200.175,200.175,200.175,100.50,100.50,100.50,100.50,100.50,100.50,100.50,100.50,100.50,100.50,100.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,150.175,50.175,50.175,50.175,50.175,50.175,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50,150.50
  TWO_WAY_FAR_ENTER,
  TWO_WAY_FAR_EXIT,
  TWO_WAY_FAR_COLLISIONS,
  ONE_WAY_ENTER,11,12,12,12,14,15,15,16,16,17,17,17,17,18,18,19,18,18,19,20,21,21,22,21,22,22,23,22,23,23,23,23,22,23,23,23,23,23,24,24,24,24,25,25,24,25,25,25,25,26
  ONE_WAY_EXIT,8,9,10,11,15,15,13,15,19,19,24,24,29,28,28,28,33,33,39,38,44,43,49,47,52,51,50,58,55,55,63,60,67,64,73,70,79,73,74,82,82,78,77,86,82,91,97,100,105,110
